Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020
AUROPHARMA,Yes,02/04/24,30/09/24,32.62%,No
AUROPHARMA,Yes,03/04/24,30/09/24,28.40%,No
AUROPHARMA,Yes,04/04/24,01/10/24,28.01%,No
AUROPHARMA,Yes,05/04/24,03/10/24,29.80%,No
AUROPHARMA,Yes,08/04/24,07/10/24,30.92%,No
AUROPHARMA,Yes,09/04/24,07/10/24,29.56%,No
AUROPHARMA,Yes,10/04/24,07/10/24,32.29%,No
AUROPHARMA,Yes,12/04/24,09/10/24,38.67%,No
AUROPHARMA,Yes,15/04/24,14/10/24,37.22%,No
AUROPHARMA,Yes,16/04/24,14/10/24,34.03%,No
AUROPHARMA,Yes,18/04/24,15/10/24,32.80%,No
AUROPHARMA,Yes,19/04/24,16/10/24,36.34%,No
AUROPHARMA,Yes,22/04/24,21/10/24,35.68%,No
AUROPHARMA,Yes,23/04/24,21/10/24,33.57%,No
AUROPHARMA,Yes,24/04/24,21/10/24,34.70%,No
AUROPHARMA,Yes,25/04/24,22/10/24,31.19%,No
AUROPHARMA,Yes,26/04/24,23/10/24,26.76%,No
AUROPHARMA,Yes,07/05/24,04/11/24,25.16%,No
AUROPHARMA,Yes,09/05/24,05/11/24,25.25%,No
UNITDSPR,Yes,30/05/24,26/11/24,29.51%,No
UNITDSPR,Yes,31/05/24,27/11/24,31.25%,No
UNITDSPR,Yes,03/06/24,02/12/24,30.23%,No
UNITDSPR,Yes,04/06/24,02/12/24,27.76%,No
UNITDSPR,Yes,21/06/24,18/12/24,25.79%,No
UNITDSPR,Yes,01/07/24,30/12/24,28.24%,No
UNITDSPR,Yes,02/07/24,30/12/24,27.52%,No
UNITDSPR,Yes,03/07/24,30/12/24,27.87%,No
UNITDSPR,Yes,04/07/24,31/12/24,29.57%,No
UNITDSPR,Yes,05/07/24,01/01/25,32.85%,No
UNITDSPR,Yes,08/07/24,06/01/25,29.52%,No
UNITDSPR,Yes,09/07/24,06/01/25,27.89%,No
UNITDSPR,Yes,10/07/24,06/01/25,28.61%,No
UNITDSPR,Yes,11/07/24,07/01/25,27.10%,No
SHREECEM,Yes,08/12/15,06/06/16,27.31%,No
SHREECEM,Yes,09/12/15,06/06/16,31.83%,No
SHREECEM,Yes,10/12/15,07/06/16,31.89%,No
SHREECEM,Yes,11/12/15,08/06/16,31.16%,No
SHREECEM,Yes,15/12/15,13/06/16,25.55%,No
SHREECEM,Yes,16/12/15,13/06/16,25.06%,No
SHREECEM,Yes,21/12/15,20/06/16,26.01%,No
SHREECEM,Yes,22/12/15,20/06/16,26.28%,No
SHREECEM,Yes,23/12/15,20/06/16,26.06%,No
SHREECEM,Yes,24/12/15,21/06/16,27.22%,No
SHREECEM,Yes,28/12/15,27/06/16,31.17%,No
SHREECEM,Yes,29/12/15,27/06/16,29.16%,No
SHREECEM,Yes,30/12/15,27/06/16,28.36%,No
SHREECEM,Yes,01/01/16,29/06/16,27.14%,No
SHREECEM,Yes,04/01/16,04/07/16,32.82%,No
SHREECEM,Yes,05/01/16,04/07/16,32.04%,No
SHREECEM,Yes,06/01/16,04/07/16,28.26%,No
SHREECEM,Yes,07/01/16,05/07/16,35.85%,No
SHREECEM,Yes,08/01/16,07/07/16,39.16%,No
SHREECEM,Yes,11/01/16,11/07/16,46.27%,No
SHREECEM,Yes,12/01/16,11/07/16,50.63%,No
SHREECEM,Yes,13/01/16,11/07/16,51.43%,No
SHREECEM,Yes,14/01/16,12/07/16,57.64%,No
SHREECEM,Yes,15/01/16,13/07/16,58.66%,No
SHREECEM,Yes,18/01/16,18/07/16,65.33%,No
SHREECEM,Yes,19/01/16,18/07/16,62.99%,No
SHREECEM,Yes,20/01/16,18/07/16,65.11%,No
SHREECEM,Yes,21/01/16,19/07/16,69.57%,No
SHREECEM,Yes,22/01/16,20/07/16,64.24%,No
SHREECEM,Yes,25/01/16,25/07/16,60.86%,No
SHREECEM,Yes,27/01/16,25/07/16,61.67%,No
SHREECEM,Yes,28/01/16,26/07/16,58.39%,No
SHREECEM,Yes,29/01/16,27/07/16,51.89%,No
SHREECEM,Yes,01/02/16,01/08/16,52.82%,No
SHREECEM,Yes,02/02/16,01/08/16,56.78%,No
SHREECEM,Yes,03/02/16,01/08/16,60.55%,No
SHREECEM,Yes,04/02/16,02/08/16,62.45%,No
SHREECEM,Yes,05/02/16,03/08/16,61.95%,No
SHREECEM,Yes,08/02/16,08/08/16,64.07%,No
SHREECEM,Yes,09/02/16,08/08/16,64.05%,No
SHREECEM,Yes,10/02/16,08/08/16,63.53%,No
SHREECEM,Yes,11/02/16,09/08/16,65.89%,No
SHREECEM,Yes,12/02/16,10/08/16,57.44%,No
SHREECEM,Yes,15/02/16,16/08/16,65.33%,No
SHREECEM,Yes,16/02/16,16/08/16,69.80%,No
SHREECEM,Yes,17/02/16,16/08/16,72.30%,No
SHREECEM,Yes,18/02/16,16/08/16,59.34%,No
SHREECEM,Yes,19/02/16,17/08/16,61.11%,No
SHREECEM,Yes,22/02/16,22/08/16,58.50%,No
SHREECEM,Yes,23/02/16,22/08/16,63.16%,No
SHREECEM,Yes,24/02/16,22/08/16,63.10%,No
SHREECEM,Yes,25/02/16,23/08/16,60.17%,No
SHREECEM,Yes,26/02/16,24/08/16,64.93%,No
SHREECEM,Yes,29/02/16,29/08/16,69.62%,No
SHREECEM,Yes,01/03/16,29/08/16,63.06%,No
SHREECEM,Yes,02/03/16,29/08/16,56.91%,No
SHREECEM,Yes,03/03/16,30/08/16,52.76%,No
SHREECEM,Yes,04/03/16,31/08/16,55.65%,No
SHREECEM,Yes,08/03/16,06/09/16,58.68%,No
SHREECEM,Yes,09/03/16,06/09/16,61.77%,No
SHREECEM,Yes,10/03/16,06/09/16,61.88%,No
SHREECEM,Yes,11/03/16,07/09/16,57.73%,No
SHREECEM,Yes,14/03/16,12/09/16,46.68%,No
SHREECEM,Yes,15/03/16,12/09/16,49.71%,No
SHREECEM,Yes,16/03/16,12/09/16,47.46%,No
SHREECEM,Yes,17/03/16,14/09/16,44.92%,No
SHREECEM,Yes,18/03/16,14/09/16,37.67%,No
SHREECEM,Yes,21/03/16,19/09/16,32.72%,No
SHREECEM,Yes,22/03/16,19/09/16,32.39%,No
SHREECEM,Yes,23/03/16,19/09/16,33.80%,No
SHREECEM,Yes,28/03/16,26/09/16,39.19%,No
SHREECEM,Yes,29/03/16,26/09/16,40.61%,No
SHREECEM,Yes,30/03/16,26/09/16,39.62%,No
SHREECEM,Yes,31/03/16,27/09/16,35.39%,No
SHREECEM,Yes,01/04/16,28/09/16,37.44%,No
SHREECEM,Yes,04/04/16,03/10/16,43.95%,No
SHREECEM,Yes,05/04/16,03/10/16,47.44%,No
SHREECEM,Yes,06/04/16,03/10/16,44.34%,No
SHREECEM,Yes,07/04/16,04/10/16,43.87%,No
SHREECEM,Yes,08/04/16,05/10/16,45.40%,No
SHREECEM,Yes,11/04/16,10/10/16,41.06%,No
SHREECEM,Yes,12/04/16,10/10/16,40.90%,No
SHREECEM,Yes,13/04/16,10/10/16,38.06%,No
SHREECEM,Yes,18/04/16,17/10/16,34.84%,No
SHREECEM,Yes,20/04/16,17/10/16,34.39%,No
SHREECEM,Yes,21/04/16,18/10/16,37.52%,No
SHREECEM,Yes,22/04/16,19/10/16,36.02%,No
SHREECEM,Yes,25/04/16,24/10/16,36.37%,No
SHREECEM,Yes,26/04/16,24/10/16,37.80%,No
SHREECEM,Yes,27/04/16,24/10/16,35.75%,No
SHREECEM,Yes,28/04/16,25/10/16,34.80%,No
SHREECEM,Yes,29/04/16,26/10/16,32.84%,No
SHREECEM,Yes,02/05/16,01/11/16,33.98%,No
SHREECEM,Yes,03/05/16,01/11/16,35.46%,No
SHREECEM,Yes,04/05/16,01/11/16,35.56%,No
SHREECEM,Yes,05/05/16,01/11/16,35.41%,No
SHREECEM,Yes,06/05/16,02/11/16,30.59%,No
SHREECEM,Yes,09/05/16,07/11/16,27.93%,No
SHREECEM,Yes,10/05/16,07/11/16,27.20%,No
SHREECEM,Yes,12/05/16,08/11/16,26.06%,No
SHREECEM,Yes,11/11/16,10/05/17,29.13%,No
SHREECEM,Yes,15/11/16,15/05/17,42.71%,No
SHREECEM,Yes,16/11/16,15/05/17,46.15%,No
SHREECEM,Yes,17/11/16,16/05/17,48.65%,No
SHREECEM,Yes,18/11/16,17/05/17,34.39%,No
SHREECEM,Yes,21/11/16,22/05/17,27.67%,No
SHREECEM,Yes,16/12/16,14/06/17,27.53%,No
SHREECEM,Yes,19/12/16,19/06/17,26.68%,No
SHREECEM,Yes,20/12/16,19/06/17,27.11%,No
SHREECEM,Yes,21/12/16,19/06/17,26.33%,No
SHREECEM,Yes,22/12/16,20/06/17,31.41%,No
SHREECEM,Yes,23/12/16,21/06/17,28.30%,No
SHREECEM,Yes,26/12/16,27/06/17,25.39%,No
SHREECEM,Yes,03/01/17,03/07/17,25.59%,No
SHREECEM,Yes,04/01/17,03/07/17,25.64%,No
SHREECEM,Yes,05/01/17,04/07/17,25.74%,No
SHREECEM,Yes,06/01/17,05/07/17,26.38%,No
SHREECEM,Yes,09/01/17,10/07/17,27.63%,No
SHREECEM,Yes,10/01/17,10/07/17,27.22%,No
SHREECEM,Yes,11/10/18,09/04/19,28.07%,No
SHREECEM,Yes,15/10/18,15/04/19,27.60%,No
SHREECEM,Yes,16/10/18,15/04/19,25.02%,No
SHREECEM,Yes,17/10/18,15/04/19,28.37%,No
SHREECEM,Yes,19/10/18,18/04/19,35.71%,No
SHREECEM,Yes,22/10/18,22/04/19,34.74%,No
SHREECEM,Yes,23/10/18,22/04/19,40.79%,No
SHREECEM,Yes,24/10/18,22/04/19,42.02%,No
SHREECEM,Yes,25/10/18,23/04/19,42.83%,No
SHREECEM,Yes,26/10/18,24/04/19,43.19%,No
SHREECEM,Yes,29/10/18,30/04/19,46.71%,No
SHREECEM,Yes,30/10/18,30/04/19,46.68%,No
SHREECEM,Yes,31/10/18,30/04/19,42.43%,No
SHREECEM,Yes,01/11/18,30/04/19,41.75%,No
SHREECEM,Yes,02/11/18,02/05/19,35.01%,No
SHREECEM,Yes,05/11/18,06/05/19,32.01%,No
SHREECEM,Yes,06/11/18,06/05/19,28.88%,No
SHREECEM,Yes,07/11/18,06/05/19,28.81%,No
SHREECEM,Yes,09/11/18,08/05/19,29.09%,No
SHREECEM,Yes,19/11/18,20/05/19,28.24%,No
SHREECEM,Yes,20/11/18,20/05/19,28.14%,No
SHREECEM,Yes,21/11/18,20/05/19,27.66%,No
SHREECEM,Yes,22/11/18,21/05/19,30.35%,No
SHREECEM,Yes,26/11/18,27/05/19,34.45%,No
SHREECEM,Yes,27/11/18,27/05/19,34.23%,No
SHREECEM,Yes,28/11/18,27/05/19,34.43%,No
SHREECEM,Yes,29/11/18,28/05/19,32.20%,No
SHREECEM,Yes,30/11/18,29/05/19,31.45%,No
SHREECEM,Yes,03/12/18,03/06/19,30.49%,No
SHREECEM,Yes,04/12/18,03/06/19,31.38%,No
SHREECEM,Yes,05/12/18,03/06/19,33.49%,No
SHREECEM,Yes,06/12/18,04/06/19,32.14%,No
SHREECEM,Yes,07/12/18,06/06/19,26.41%,No
SHREECEM,Yes,10/12/18,10/06/19,30.09%,No
SHREECEM,Yes,11/12/18,10/06/19,30.31%,No
SHREECEM,Yes,12/12/18,10/06/19,25.41%,No
SHREECEM,Yes,24/12/18,24/06/19,26.03%,No
SHREECEM,Yes,27/12/18,25/06/19,27.60%,No
SHREECEM,Yes,28/12/18,26/06/19,27.11%,No
SHREECEM,Yes,01/01/19,01/07/19,26.70%,No
SHREECEM,Yes,02/01/19,01/07/19,26.95%,No
SHREECEM,Yes,03/01/19,02/07/19,27.37%,No
SHREECEM,Yes,04/01/19,03/07/19,28.59%,No
SHREECEM,Yes,09/01/19,08/07/19,27.56%,No
SHREECEM,Yes,10/01/19,09/07/19,28.76%,No
SHREECEM,Yes,11/01/19,10/07/19,33.44%,No
SHREECEM,Yes,14/01/19,15/07/19,38.74%,No
SHREECEM,Yes,15/01/19,15/07/19,37.66%,No
SHREECEM,Yes,16/01/19,15/07/19,35.88%,No
SHREECEM,Yes,17/01/19,16/07/19,35.71%,No
SHREECEM,Yes,18/01/19,17/07/19,38.20%,No
SHREECEM,Yes,21/01/19,22/07/19,33.78%,No
SHREECEM,Yes,22/01/19,22/07/19,31.77%,No
SHREECEM,Yes,23/01/19,22/07/19,30.25%,No
SHREECEM,Yes,24/01/19,23/07/19,28.59%,No
SHREECEM,Yes,25/01/19,24/07/19,31.72%,No
SHREECEM,Yes,28/01/19,29/07/19,40.38%,No
SHREECEM,Yes,29/01/19,29/07/19,36.48%,No
SHREECEM,Yes,30/01/19,29/07/19,36.54%,No
SHREECEM,Yes,31/01/19,30/07/19,32.16%,No
SHREECEM,Yes,01/02/19,31/07/19,27.98%,No
SHREECEM,Yes,04/02/19,05/08/19,25.72%,No
SHREECEM,Yes,05/02/19,05/08/19,27.58%,No
SHREECEM,Yes,14/02/19,13/08/19,26.43%,No
SHREECEM,Yes,15/02/19,14/08/19,26.23%,No
SHREECEM,Yes,18/02/19,19/08/19,27.31%,No
SHREECEM,Yes,19/02/19,19/08/19,26.92%,No
SHREECEM,Yes,13/08/19,10/02/20,26.72%,Yes
SHREECEM,Yes,14/08/19,10/02/20,26.86%,Yes
SHREECEM,Yes,16/08/19,12/02/20,26.77%,Yes
SHREECEM,Yes,20/08/19,17/02/20,26.41%,Yes
SHREECEM,Yes,21/08/19,17/02/20,28.48%,Yes
SHREECEM,Yes,22/08/19,18/02/20,28.95%,Yes
SHREECEM,Yes,23/08/19,19/02/20,33.27%,Yes
SHREECEM,Yes,26/08/19,24/02/20,27.47%,Yes
SHREECEM,Yes,27/08/19,24/02/20,25.56%,Yes
SHREECEM,Yes,28/08/19,24/02/20,25.27%,Yes
SHREECEM,Yes,29/08/19,25/02/20,27.86%,Yes
SHREECEM,Yes,30/08/19,26/02/20,26.91%,Yes
SHREECEM,Yes,03/09/19,02/03/20,29.96%,Yes
SHREECEM,Yes,04/09/19,02/03/20,30.69%,Yes
SHREECEM,Yes,05/09/19,03/03/20,34.64%,Yes
SHREECEM,Yes,06/09/19,04/03/20,30.73%,Yes
SHREECEM,Yes,03/04/20,30/09/20,28.34%,Yes
SHREECEM,Yes,08/04/20,05/10/20,25.32%,Yes
SHREECEM,Yes,18/05/20,14/11/20,28.70%,Yes
SHREECEM,Yes,19/05/20,17/11/20,30.80%,Yes
SHREECEM,Yes,10/08/20,08/02/21,25.12%,Yes
SHREECEM,Yes,11/08/20,08/02/21,30.02%,Yes
SHREECEM,Yes,12/08/20,08/02/21,31.07%,Yes
SHREECEM,Yes,13/08/20,09/02/21,32.63%,Yes
SHREECEM,Yes,14/08/20,10/02/21,31.85%,Yes
SHREECEM,Yes,17/08/20,15/02/21,33.19%,Yes
SHREECEM,Yes,18/08/20,15/02/21,30.75%,Yes
SHREECEM,Yes,19/08/20,15/02/21,29.76%,Yes
SHREECEM,Yes,20/08/20,16/02/21,29.52%,Yes
SHREECEM,Yes,21/08/20,17/02/21,26.66%,Yes
SHREECEM,Yes,27/08/20,23/02/21,26.63%,Yes
SHREECEM,Yes,28/08/20,24/02/21,29.18%,Yes
SHREECEM,Yes,31/08/20,01/03/21,36.60%,Yes
SHREECEM,Yes,01/09/20,01/03/21,35.38%,Yes
SHREECEM,Yes,02/09/20,01/03/21,34.74%,Yes
SHREECEM,Yes,03/09/20,02/03/21,35.39%,Yes
SHREECEM,Yes,04/09/20,03/03/21,38.30%,Yes
SHREECEM,Yes,07/09/20,08/03/21,37.42%,Yes
SHREECEM,Yes,08/09/20,08/03/21,40.45%,Yes
SHREECEM,Yes,09/09/20,08/03/21,40.12%,Yes
SHREECEM,Yes,10/09/20,09/03/21,39.05%,Yes
SHREECEM,Yes,11/09/20,10/03/21,41.29%,Yes
SHREECEM,Yes,14/09/20,15/03/21,39.69%,Yes
SHREECEM,Yes,15/09/20,15/03/21,37.77%,Yes
SHREECEM,Yes,16/09/20,15/03/21,35.59%,Yes
SHREECEM,Yes,17/09/20,16/03/21,37.92%,Yes
SHREECEM,Yes,18/09/20,17/03/21,37.50%,Yes
SHREECEM,Yes,21/09/20,22/03/21,42.59%,Yes
SHREECEM,Yes,22/09/20,22/03/21,42.00%,Yes
SHREECEM,Yes,23/09/20,22/03/21,42.23%,Yes
SHREECEM,Yes,24/09/20,23/03/21,54.36%,Yes
SHREECEM,Yes,25/09/20,24/03/21,46.27%,Yes
SHREECEM,Yes,28/09/20,30/03/21,48.95%,Yes
SHREECEM,Yes,29/09/20,30/03/21,46.68%,Yes
SHREECEM,Yes,30/09/20,30/03/21,43.63%,Yes
SHREECEM,Yes,01/10/20,30/03/21,41.16%,Yes
SHREECEM,Yes,05/10/20,05/04/21,50.80%,Yes
SHREECEM,Yes,06/10/20,05/04/21,49.57%,Yes
SHREECEM,Yes,07/10/20,05/04/21,46.57%,Yes
SHREECEM,Yes,08/10/20,06/04/21,45.23%,Yes
SHREECEM,Yes,09/10/20,07/04/21,42.61%,Yes
SHREECEM,Yes,12/10/20,12/04/21,42.59%,Yes
SHREECEM,Yes,13/10/20,12/04/21,41.70%,Yes
SHREECEM,Yes,14/10/20,12/04/21,41.38%,Yes
SHREECEM,Yes,15/10/20,13/04/21,47.06%,Yes
SHREECEM,Yes,16/10/20,15/04/21,43.10%,Yes
SHREECEM,Yes,19/10/20,19/04/21,42.44%,Yes
SHREECEM,Yes,20/10/20,19/04/21,41.88%,Yes
SHREECEM,Yes,21/10/20,19/04/21,42.13%,Yes
SHREECEM,Yes,22/10/20,20/04/21,39.68%,Yes
SHREECEM,Yes,23/10/20,22/04/21,38.99%,Yes
SHREECEM,Yes,26/10/20,26/04/21,37.40%,Yes
SHREECEM,Yes,27/10/20,26/04/21,29.12%,Yes
SHREECEM,Yes,28/10/20,26/04/21,31.37%,Yes
SHREECEM,Yes,29/10/20,27/04/21,29.62%,Yes
SHREECEM,Yes,30/10/20,28/04/21,32.23%,Yes
SHREECEM,Yes,02/11/20,03/05/21,29.16%,Yes
SHREECEM,Yes,03/11/20,03/05/21,27.95%,Yes
SHREECEM,Yes,04/11/20,03/05/21,27.75%,Yes
SHREECEM,Yes,06/11/20,05/05/21,26.26%,Yes
SHREECEM,Yes,09/06/22,06/12/22,25.35%,No
SHREECEM,Yes,10/06/22,07/12/22,26.76%,No
SHREECEM,Yes,13/06/22,12/12/22,27.16%,No
SHREECEM,Yes,14/06/22,12/12/22,26.68%,No
SHREECEM,Yes,15/06/22,12/12/22,25.99%,No
SHREECEM,Yes,16/06/22,13/12/22,29.66%,No
SHREECEM,Yes,17/06/22,14/12/22,35.26%,No
SHREECEM,Yes,20/06/22,19/12/22,29.67%,No
SHREECEM,Yes,21/06/22,19/12/22,28.71%,No
SHREECEM,Yes,22/06/22,19/12/22,29.09%,No
SHREECEM,Yes,23/06/22,20/12/22,28.33%,No
SHREECEM,Yes,24/06/22,21/12/22,25.70%,No
SHREECEM,Yes,30/06/22,27/12/22,27.24%,No
SHREECEM,Yes,01/07/22,28/12/22,26.68%,No
SHREECEM,Yes,22/08/22,20/02/23,26.89%,No
SHREECEM,Yes,23/08/22,20/02/23,25.72%,No
SHREECEM,Yes,02/09/22,01/03/23,25.08%,No
SHREECEM,Yes,03/10/22,03/04/23,26.98%,No
SHREECEM,Yes,04/10/22,03/04/23,25.22%,No
SHREECEM,Yes,11/10/22,10/04/23,25.22%,No
SHREECEM,Yes,11/10/24,09/04/25,25.01%,No
SHREECEM,Yes,14/10/24,15/04/25,26.89%,No
SHREECEM,Yes,15/10/24,15/04/25,26.14%,No
SHREECEM,Yes,16/10/24,15/04/25,27.58%,No
SHREECEM,Yes,17/10/24,15/04/25,28.61%,No
SHREECEM,Yes,18/10/24,16/04/25,26.84%,No
SHREECEM,Yes,21/10/24,21/04/25,28.45%,No
SHREECEM,Yes,22/10/24,21/04/25,27.73%,No
SHREECEM,Yes,23/10/24,21/04/25,26.31%,No
SHREECEM,Yes,13/11/24,12/05/25,25.53%,No
SHREECEM,Yes,14/11/24,13/05/25,25.35%,No
SHREECEM,Yes,18/11/24,19/05/25,32.26%,No
SHREECEM,Yes,19/11/24,19/05/25,31.32%,No
SHREECEM,Yes,21/11/24,20/05/25,31.30%,No
SHREECEM,Yes,22/11/24,21/05/25,27.23%,No
SHREECEM,Yes,13/01/25,14/07/25,25.25%,No
SHREECEM,Yes,20/01/25,21/07/25,25.88%,No
SHREECEM,Yes,21/01/25,21/07/25,26.18%,No
SHREECEM,Yes,22/01/25,21/07/25,25.15%,No
SHREECEM,Yes,23/01/25,22/07/25,25.22%,No
SHREECEM,Yes,24/01/25,23/07/25,25.03%,No
SBILIFE,Yes,03/01/19,02/07/19,25.37%,No
SBILIFE,Yes,04/01/19,03/07/19,25.97%,No
SBILIFE,Yes,07/01/19,08/07/19,26.44%,No
SBILIFE,Yes,14/01/19,15/07/19,26.78%,No
SBILIFE,Yes,15/01/19,15/07/19,26.01%,No
SBILIFE,Yes,16/01/19,15/07/19,26.52%,No
SBILIFE,Yes,24/01/19,23/07/19,25.93%,No
SBILIFE,Yes,25/01/19,24/07/19,25.09%,No
SBILIFE,Yes,28/01/19,29/07/19,33.50%,No
SBILIFE,Yes,29/01/19,29/07/19,31.99%,No
SBILIFE,Yes,30/01/19,29/07/19,33.35%,No
SBILIFE,Yes,31/01/19,30/07/19,34.46%,No
SBILIFE,Yes,01/02/19,31/07/19,35.41%,No
SBILIFE,Yes,04/02/19,05/08/19,34.47%,No
SBILIFE,Yes,05/02/19,05/08/19,35.79%,No
SBILIFE,Yes,06/02/19,05/08/19,36.87%,No
SBILIFE,Yes,07/02/19,06/08/19,36.83%,No
SBILIFE,Yes,08/02/19,07/08/19,36.64%,No
SBILIFE,Yes,11/02/19,13/08/19,36.51%,No
SBILIFE,Yes,12/02/19,13/08/19,34.65%,No
SBILIFE,Yes,14/02/19,13/08/19,36.10%,No
SBILIFE,Yes,15/02/19,14/08/19,43.25%,No
SBILIFE,Yes,18/02/19,19/08/19,50.28%,No
SBILIFE,Yes,19/02/19,19/08/19,51.61%,No
SBILIFE,Yes,20/02/19,19/08/19,51.84%,No
SBILIFE,Yes,21/02/19,20/08/19,52.46%,No
SBILIFE,Yes,22/02/19,21/08/19,48.65%,No
SBILIFE,Yes,25/02/19,26/08/19,47.93%,No
SBILIFE,Yes,26/02/19,26/08/19,48.35%,No
SBILIFE,Yes,27/02/19,26/08/19,47.32%,No
SBILIFE,Yes,28/02/19,27/08/19,44.68%,No
SBILIFE,Yes,01/03/19,28/08/19,36.74%,No
SBILIFE,Yes,05/03/19,03/09/19,33.92%,No
SBILIFE,Yes,06/03/19,03/09/19,33.88%,No
SBILIFE,Yes,07/03/19,03/09/19,37.46%,No
SBILIFE,Yes,08/03/19,04/09/19,41.22%,No
SBILIFE,Yes,11/03/19,09/09/19,30.05%,No
SBILIFE,Yes,12/03/19,09/09/19,29.96%,No
SBILIFE,Yes,13/03/19,09/09/19,31.55%,No
SBILIFE,Yes,14/03/19,11/09/19,30.48%,No
SBILIFE,Yes,15/03/19,11/09/19,30.45%,No
SBILIFE,Yes,18/03/19,16/09/19,30.83%,No
SBILIFE,Yes,19/03/19,16/09/19,30.59%,No
SBILIFE,Yes,20/03/19,16/09/19,30.39%,No
SBILIFE,Yes,22/03/19,18/09/19,30.89%,No
SBILIFE,Yes,25/03/19,23/09/19,30.00%,No
SBILIFE,Yes,26/03/19,23/09/19,30.31%,No
SBILIFE,Yes,27/03/19,23/09/19,28.39%,No
SBILIFE,Yes,28/03/19,24/09/19,29.47%,No
SBILIFE,Yes,01/04/19,30/09/19,41.96%,No
SBILIFE,Yes,02/04/19,30/09/19,41.27%,No
SBILIFE,Yes,03/04/19,30/09/19,40.61%,No
SBILIFE,Yes,04/04/19,01/10/19,39.17%,No
SBILIFE,Yes,05/04/19,03/10/19,35.70%,No
SBILIFE,Yes,08/04/19,07/10/19,33.58%,No
SBILIFE,Yes,09/04/19,07/10/19,33.92%,No
SBILIFE,Yes,10/04/19,07/10/19,33.24%,No
SBILIFE,Yes,11/04/19,09/10/19,33.97%,No
SBILIFE,Yes,12/04/19,09/10/19,33.92%,No
SBILIFE,Yes,15/04/19,14/10/19,32.94%,No
SBILIFE,Yes,16/04/19,14/10/19,34.16%,No
SBILIFE,Yes,18/04/19,15/10/19,36.29%,No
SBILIFE,Yes,22/04/19,22/10/19,60.50%,No
SBILIFE,Yes,23/04/19,22/10/19,64.80%,No
SBILIFE,Yes,24/04/19,22/10/19,62.08%,No
SBILIFE,Yes,25/04/19,22/10/19,61.01%,No
SBILIFE,Yes,26/04/19,23/10/19,54.72%,No
SBILIFE,Yes,30/04/19,27/10/19,55.34%,No
SBILIFE,Yes,02/05/19,29/10/19,55.93%,No
SBILIFE,Yes,03/05/19,30/10/19,50.54%,No
SBILIFE,Yes,06/05/19,04/11/19,51.32%,No
SBILIFE,Yes,07/05/19,04/11/19,50.84%,No
SBILIFE,Yes,08/05/19,04/11/19,53.52%,No
SBILIFE,Yes,09/05/19,05/11/19,48.69%,No
SBILIFE,Yes,10/05/19,06/11/19,50.92%,No
SBILIFE,Yes,13/05/19,11/11/19,56.44%,No
SBILIFE,Yes,14/05/19,11/11/19,57.56%,No
SBILIFE,Yes,15/05/19,11/11/19,54.24%,No
SBILIFE,Yes,16/05/19,13/11/19,56.61%,No
SBILIFE,Yes,17/05/19,13/11/19,56.91%,No
SBILIFE,Yes,20/05/19,18/11/19,54.88%,No
SBILIFE,Yes,21/05/19,18/11/19,51.59%,No
SBILIFE,Yes,22/05/19,18/11/19,51.60%,No
SBILIFE,Yes,23/05/19,19/11/19,39.49%,No
SBILIFE,Yes,24/05/19,20/11/19,36.98%,No
SBILIFE,Yes,27/05/19,25/11/19,36.16%,No
SBILIFE,Yes,28/05/19,25/11/19,36.19%,No
SBILIFE,Yes,29/05/19,25/11/19,39.94%,No
SBILIFE,Yes,30/05/19,26/11/19,41.04%,No
SBILIFE,Yes,31/05/19,27/11/19,36.58%,No
SBILIFE,Yes,03/06/19,02/12/19,35.69%,No
SBILIFE,Yes,04/06/19,02/12/19,35.14%,No
SBILIFE,Yes,06/06/19,03/12/19,38.35%,No
SBILIFE,Yes,07/06/19,04/12/19,39.20%,No
SBILIFE,Yes,10/06/19,09/12/19,34.74%,No
SBILIFE,Yes,11/06/19,09/12/19,34.38%,No
SBILIFE,Yes,12/06/19,09/12/19,34.58%,No
SBILIFE,Yes,13/06/19,10/12/19,35.82%,No
SBILIFE,Yes,14/06/19,11/12/19,38.17%,No
SBILIFE,Yes,17/06/19,16/12/19,38.51%,No
SBILIFE,Yes,18/06/19,16/12/19,37.71%,No
SBILIFE,Yes,19/06/19,16/12/19,39.24%,No
SBILIFE,Yes,20/06/19,17/12/19,39.24%,No
SBILIFE,Yes,21/06/19,18/12/19,37.83%,No
SBILIFE,Yes,24/06/19,23/12/19,40.28%,No
SBILIFE,Yes,25/06/19,23/12/19,47.82%,No
SBILIFE,Yes,26/06/19,23/12/19,38.94%,No
SBILIFE,Yes,27/06/19,24/12/19,36.84%,No
SBILIFE,Yes,28/06/19,26/12/19,36.94%,No
SBILIFE,Yes,01/07/19,30/12/19,32.67%,No
SBILIFE,Yes,02/07/19,30/12/19,30.21%,No
SBILIFE,Yes,03/07/19,30/12/19,28.99%,No
SBILIFE,Yes,04/07/19,31/12/19,26.96%,No
SBILIFE,Yes,05/07/19,01/01/20,29.57%,Yes
SBILIFE,Yes,08/07/19,06/01/20,29.49%,Yes
SBILIFE,Yes,09/07/19,06/01/20,29.53%,Yes
SBILIFE,Yes,10/07/19,06/01/20,32.50%,Yes
SBILIFE,Yes,11/07/19,07/01/20,30.61%,Yes
